"CONTA";"PO";"FUNCAO";"SUB_FUNCAO";"ANO_FONTE";"FONTE";"FONTE_RJ";"UNIDADE_ORCAMENTARIA";"UNIDADE_GESTORA_DO_SALDO";"NATUREZA_DESPESA_8_DIGITOS";"ACAO";"VALOR"
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"31909203";"2660";2231,22
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33901401";"2016";4043,96
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33903094";"2016";9940,1
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33903924";"2016";3149,9
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33903941";"2016";82620
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33903943";"2016";17000
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33904014";"2016";828
"622130401";"1";"13";"122";"1";"500";"100";"15440";"154400";"33904601";"2660";6952
"622130401";"1";"13";"122";"1";"501";"230";"15440";"154400";"33904706";"0467";3217,01
"622130401";"1";"13";"391";"1";"500";"100";"15010";"150100";"33901401";"4914";60
"622130401";"1";"13";"391";"1";"500";"100";"15010";"150100";"33901401";"8207";12303,5
"622130401";"1";"13";"392";"1";"500";"100";"14020";"390100";"33903020";"2040";1434,12
"622130401";"1";"13";"392";"1";"500";"100";"14020";"390100";"33904013";"2040";176,4
"622130401";"1";"13";"392";"1";"500";"100";"14020";"390100";"33904797";"2040";2790
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33901401";"4704";1342,99
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33901402";"8208";5521,01
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33903025";"4704";35542,8
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33903912";"2953";182749,56
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33903970";"2953";4117,4
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33904002";"4883";45497,14
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"33904016";"4883";10512,49
"622130401";"1";"13";"392";"1";"500";"100";"15010";"150100";"44905103";"1022";5271,43
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33901401";"4469";591
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903101";"8214";69600
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903913";"4469";7850,64
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903917";"8214";299677,62
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903918";"4469";183333,78
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903924";"4469";12500
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903927";"4904";56717560
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33903970";"4469";3999
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33909208";"4469";295,5
"622130401";"1";"13";"392";"1";"500";"100";"15410";"154100";"33909220";"4904";180000
"622130401";"1";"13";"392";"1";"500";"100";"15430";"154300";"33901401";"4491";1145,99
"622130401";"1";"13";"392";"1";"719";"228";"15610";"156100";"33903982";"4837";770270
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901103";"2660";5552,74
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901104";"2660";18421,99
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901130";"2660";105310,21
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901302";"2660";153220,95
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901303";"2660";15322,09
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901308";"2660";22,28
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31901608";"2660";411712,47
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"31909201";"2660";66511,47
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"33903094";"2016";6500
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"33903924";"2016";6500
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"33903941";"2016";101522,85
"622130401";"1";"14";"122";"1";"500";"100";"62020";"620200";"33903994";"2016";21,21
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31900702";"2660";2037,17
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901101";"2660";57968,8
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901103";"2660";21429,76
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901110";"2660";19555,12
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901129";"2660";55585,27
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901139";"2660";18963,99
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901302";"2660";120627,88
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901303";"2660";6031,4
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901608";"2660";622033,73
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31901614";"2660";106542,9
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31909201";"2660";1247,58
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31909203";"2660";4050
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31911301";"2660";45803,16
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"31911303";"2660";62849,54
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"33903039";"2010";11788,41
"622130401";"1";"14";"122";"1";"500";"100";"62360";"213600";"33903924";"2016";26196,82
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901103";"4589";177085
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901103";"4591";3266,3
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901128";"4589";120,66
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901128";"4591";97,5
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901302";"4589";111005,33
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901302";"4591";837,74
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901303";"4589";12696,79
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901303";"4591";95,82
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31901608";"4589";28227598,14
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31909201";"4589";6885,14
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"31909201";"4591";3152,87
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"33904601";"4589";1281555
"622130401";"1";"14";"125";"1";"500";"100";"57010";"570100";"33904901";"4589";740454
"622130401";"1";"14";"422";"1";"500";"100";"59010";"590100";"33901401";"4808";591
"622130401";"1";"14";"422";"1";"500";"100";"59010";"590100";"33901402";"4809";21699,4
"622130401";"1";"14";"422";"1";"500";"100";"59010";"590100";"33903913";"4809";10744,09
"622130401";"1";"14";"422";"1";"500";"100";"59010";"590100";"33904002";"4809";5253,56
"622130401";"1";"14";"422";"1";"500";"100";"59010";"590100";"33904016";"4809";2911
"622130401";"1";"14";"422";"1";"761";"122";"49010";"404310";"33903638";"4560";1652376,26
"622130401";"1";"14";"422";"1";"761";"122";"49010";"404310";"33903660";"4560";200154,84
"622130401";"1";"14";"422";"1";"761";"122";"49010";"404310";"33904710";"4560";380870,55
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33901401";"4807";236
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33901401";"4808";1182
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33903723";"4739";24940,24
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33903913";"4808";9596,42
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33914009";"4739";571,13
"622130401";"1";"14";"422";"1";"761";"122";"59010";"590100";"33914009";"4809";2533,79
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901101";"2660";41579,09
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901102";"2660";3456,59
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901103";"2660";36868,83
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901104";"2660";117900,73
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901108";"2660";24437,97
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901110";"2660";16841,77
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901123";"2660";14139
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901129";"2660";145532,71
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901133";"2660";8529,81
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901139";"2660";1319,9
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901302";"2660";319876,46
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901303";"2660";15993,82
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901308";"2660";447,84
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31901608";"2660";952984,1
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31909201";"2660";3685,59
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31909601";"2660";27077,16
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31909602";"2660";3288,33
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31911301";"2660";21479,22
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31919239";"2660";331,6
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"31919605";"2660";9245,09
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33901401";"2016";5703,9
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33901402";"2016";35677,92
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903094";"2016";13000
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903301";"2016";26522,08
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903906";"8021";4995,47
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903913";"2016";43846,74
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903916";"2016";10578,26
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903924";"2016";13000
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903941";"2016";152926,46
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33903950";"8021";19204,75
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33904002";"2016";36857,92
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33904004";"2016";27257,46
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33904013";"8021";3522,4
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33904715";"0467";1826,78
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33909213";"2010";36036,01
"622130401";"1";"15";"122";"1";"500";"100";"53010";"530100";"33914009";"2016";2465,7
"622130401";"1";"15";"122";"1";"500";"100";"53510";"045200";"44903938";"1025";2229628,36
"622130401";"1";"15";"122";"1";"500";"100";"53510";"045200";"44909201";"1025";3172128,29
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901101";"2660";1778,85
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901102";"2660";150
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901103";"2660";14616,77
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901104";"2660";49739,37
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901108";"2660";1067,31
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901110";"2660";6231,45
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901123";"2660";38098,07
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901129";"2660";132299,54
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901134";"2660";419,46
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901302";"2660";303357,48
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901303";"2660";29673,52
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31901608";"2660";911553,27
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31909201";"2660";12944,11
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"31911301";"2660";838,92
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33901401";"2016";4613,2
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33903039";"2010";13182,84
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33903094";"2016";15000
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33903913";"2016";60666,13
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33903924";"2016";5000
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33904002";"2016";43702
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33904004";"2016";9960
"622130401";"1";"15";"122";"1";"500";"100";"65010";"650100";"33904797";"2016";551,1
"622130401";"1";"15";"451";"1";"500";"100";"53010";"530100";"44905107";"3461";7128358,33
"622130401";"1";"15";"451";"1";"500";"100";"53010";"530100";"44905294";"3462";13000
"622130401";"1";"15";"451";"1";"500";"100";"53010";"530100";"44909201";"1854";388044,97
"622130401";"1";"15";"451";"1";"500";"100";"53330";"243100";"33901401";"4887";3397,96
"622130401";"1";"15";"451";"1";"500";"100";"53330";"243100";"33903094";"4887";13097,67
"622130401";"1";"15";"451";"1";"500";"100";"53330";"243100";"33904004";"4887";3194,29
"622130401";"1";"15";"451";"1";"500";"100";"53330";"243100";"33909302";"4887";1477,5
"622130401";"1";"15";"451";"1";"500";"100";"65010";"650100";"33903010";"1850";493999,18
"622130401";"1";"15";"451";"1";"500";"100";"65010";"650100";"33903914";"1850";951976,4
"622130401";"1";"15";"451";"1";"500";"100";"65010";"650100";"33904797";"1850";69937,6
"622130401";"1";"15";"451";"1";"500";"100";"65010";"650100";"33904797";"1852";2483,21
"622130401";"1";"15";"451";"1";"500";"100";"66010";"660100";"44905107";"4520";6932148,26
"622130401";"1";"15";"451";"1";"500";"100";"66010";"660100";"44905107";"5819";2639868,41
"622130401";"1";"15";"451";"2";"700";"214";"65010";"650100";"44909201";"1852";153655,92
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901103";"2660";465631,75
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901106";"2660";324,2
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901107";"2660";21148,44
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901108";"2660";972077,93
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901115";"2660";914743,4
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901123";"2660";512713,97
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901127";"2660";41306,86
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901128";"2660";101768,81
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901130";"2660";144125,79
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901139";"2660";56373,94
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901301";"2660";323414,06
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901302";"2660";609854,18
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901303";"2660";60158,38
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901305";"2660";100263,97
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901308";"2660";72360,87
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901607";"2660";356749,27
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"31901608";"2660";252977,23
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202102";"0016";30,71
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202104";"0016";29166,71
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202105";"0016";141,47
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202202";"0016";1611,26
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202204";"0016";257493,87
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"32202205";"0016";7421,56
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33901401";"2016";3988,47
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903039";"2010";11659,91
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903301";"2016";4809,17
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903401";"2016";26878
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903909";"2016";11833,26
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903911";"8021";437,35
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903914";"2016";90415,61
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903943";"2016";55335,13
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903944";"8021";5193,63
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903950";"8021";715,1
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33903982";"2016";8464,93
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33904705";"0467";19742,14
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33904706";"0467";4286,12
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33904715";"0467";3905,06
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33904715";"2016";914,48
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33904797";"0467";40729,64
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33909101";"0467";127715,47
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33913912";"2010";26646,69
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33914009";"2010";13575,48
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"33919302";"0467";846084,83
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"46207101";"0016";173954,26
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"46207102";"0016";2255,29
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"46207104";"0016";153184,12
"622130401";"1";"16";"122";"1";"500";"100";"65710";"197100";"46207105";"0016";10388,02
"622130401";"1";"16";"122";"1";"501";"230";"65710";"197100";"46919301";"0016";11132,52
"622130401";"1";"16";"451";"1";"759";"150";"65710";"197100";"44909201";"3530";199733,43
"622130401";"1";"16";"482";"1";"500";"100";"65010";"650100";"33903982";"1847";102000
"622130401";"1";"16";"482";"1";"500";"100";"65010";"650100";"33904797";"1847";33200,48
"622130401";"1";"16";"482";"1";"500";"100";"65710";"197100";"33903982";"3526";319400,65
"622130401";"1";"16";"482";"1";"500";"100";"65710";"197100";"33909220";"3526";53158,34
"622130401";"1";"16";"482";"1";"759";"150";"65010";"650100";"44905104";"1847";1725181,89
"622130401";"1";"16";"482";"1";"759";"150";"65010";"650100";"44905107";"1847";4144307,51
"622130401";"1";"16";"482";"1";"759";"150";"65710";"197100";"44909201";"3529";1064677,3
"622130401";"1";"17";"512";"1";"759";"151";"24020";"240200";"33903501";"1102";2293908,18
"622130401";"1";"17";"512";"1";"759";"151";"24020";"240200";"33909220";"1102";214683,39
"622130401";"1";"17";"512";"1";"759";"151";"24320";"243200";"44903990";"5618";1400641,99
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31900702";"2660";641,8
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901101";"2660";64620,4
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901102";"2660";701,81
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901103";"2660";30990,34
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901104";"2660";66319,16
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901107";"2660";19250
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901108";"2660";14618,31
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901110";"2660";18525,94
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901123";"2660";9958,45
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901129";"2660";132469,16
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901133";"2660";6124,3
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901134";"2660";397,82
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901139";"2660";6017,75
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901144";"2660";790,32
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901302";"2660";770046,04
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901303";"2660";77004,6
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901608";"2660";1338171,61
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31901614";"2660";20128,28
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31909201";"2660";163061,88
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31911301";"2660";24497,2
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31911303";"2660";22375,56
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"31919205";"2660";120109,15
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33901401";"2016";12846,5
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33901402";"2016";35369,42
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33903013";"2010";15619,96
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33903913";"2016";10744,09
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33903953";"2016";5000
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33904797";"0467";220,96
"622130401";"1";"18";"122";"1";"500";"100";"24010";"240100";"33904797";"2016";2622,66
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31900702";"2660";4842,64
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901101";"2660";734958,83
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901102";"2660";45844,59
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901103";"2660";49384,16
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901106";"2660";31190,53
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901108";"2660";213641,53
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901110";"2660";28818,08
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901115";"2660";383262,33
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901116";"2660";47663,79
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901123";"2660";231567,01
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901128";"2660";31555,37
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901129";"2660";509961,78
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901130";"2660";50833,69
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901133";"2660";135212,03
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901134";"2660";135,08
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901139";"2660";77230,37
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901144";"2660";5603,77
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901301";"2660";82361,29
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901302";"2660";639715,61
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31901608";"2660";2391843,5
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31909112";"2660";1795,8
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31909201";"2660";176159,33
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31911301";"2660";726764,24
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"31911303";"2660";89351,73
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"33900811";"2660";190,08
"622130401";"1";"18";"122";"1";"500";"100";"24320";"243200";"33904601";"2660";774461,82
"622130401";"1";"18";"122";"1";"501";"230";"24320";"240100";"31901705";"2660";30000
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33901401";"2016";39197,48
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903608";"2016";246609,04
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903910";"2016";7414,98
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903915";"2016";35482,97
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903940";"2016";1420,56
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903943";"2016";5274,1
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903945";"8021";237,63
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903950";"8021";3402,1
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33903982";"2016";46838,4
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33904706";"0467";970341,43
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33904721";"0467";285,59
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33904797";"2016";248,62
"622130401";"1";"18";"122";"1";"501";"230";"24320";"243200";"33909101";"0467";0
"622130401";"1";"18";"122";"1";"501";"230";"24320";"261100";"31901705";"2660";219246,74
"622130401";"1";"18";"122";"1";"501";"230";"24630";"246300";"33903616";"2016";3186,61
"622130401";"1";"18";"122";"1";"501";"230";"24630";"246300";"33903990";"2016";1452,95
"622130401";"1";"18";"122";"1";"753";"232";"24320";"243200";"33903940";"2016";151,2
"622130401";"1";"18";"122";"1";"899";"218";"24320";"243200";"33903943";"2016";182640,67
"622130401";"1";"18";"122";"1";"899";"218";"24320";"243200";"33903950";"8021";21558,38
"622130401";"1";"18";"122";"1";"899";"218";"24320";"243200";"33909101";"0467";1000000
"622130401";"1";"18";"122";"1";"899";"218";"24320";"243200";"44905294";"2016";8000
"622130401";"1";"18";"541";"1";"759";"151";"24010";"240100";"33901401";"5638";1975
"622130401";"1";"18";"541";"1";"759";"151";"24010";"240100";"33903301";"5645";110969,49
"622130401";"1";"18";"541";"1";"759";"151";"24010";"240100";"33903916";"5645";80330,17
"622130401";"1";"18";"541";"1";"759";"151";"24010";"240100";"33903982";"5645";122900,17
"622130401";"1";"18";"541";"1";"759";"151";"24010";"240100";"44905236";"5645";5592080
"622130401";"1";"18";"541";"1";"759";"151";"24320";"243200";"44903982";"4675";1927384,95
"622130401";"1";"18";"541";"1";"759";"151";"24320";"243200";"44909201";"4675";1650870,21
"622130401";"1";"18";"543";"1";"759";"151";"24320";"243200";"44905102";"5617";518244,08
"622130401";"1";"18";"543";"1";"759";"151";"24320";"243200";"44905103";"5617";7629901,03
"622130401";"1";"18";"544";"1";"759";"151";"24010";"240100";"33903501";"5639";182911,99
"622130401";"1";"18";"572";"1";"759";"151";"24320";"243200";"44903982";"5619";1138703,19
